iid;title;year;Children's;Comedy;Animation;Fantasy;Adventure;Romance;Drama;Thriller;Crime;Action;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
1046;Forbidden Planet;1949;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1047;Field of Dreams;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Kevin Costner;
1048;Man Who Would Be King;1969;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Sean Connery;
1049;Butch Cassidy and the Sundance Kid;1969;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;;Paul Newman,Robert Redford;William Goldman
1050;Paris, Texas;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1051;Until the End of the World;1989;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;;;
1052;When Harry Met Sally...;1989;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;Rob Reiner;Meg Ryan;
1053;Hype!;1989;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1054;Female Perversions;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1055;Mad Dog Time;1989;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Gabriel Byrne,Jeff Goldblum;
1056;I'm Not Rappaport;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Walter Matthau;
1057;Alien³;1989;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;False;False;;Sigourney Weaver;Dan O'Bannon,Ronald Shusett
1058;American Werewolf in London;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1059;Amityville 1992: It's About Time;1989;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1060;Amityville 3-D;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1061;Amityville: Dollhouse;1989;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1062;Amityville: A New Generation;1989;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1063;Amityville II: The Possession;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1064;Amityville Horror;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1065;Amityville Curse;1989;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1066;Blood For Dracula;1969;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1067;April Fool's Day;1979;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1068;Audrey Rose;1969;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;Anthony Hopkins;
1069;Believers;1979;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
1070;Birds;1959;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;Alfred Hitchcock;;
1071;Blob;1949;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
1072;Blood Beach;1979;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;;;
1073;Body Parts;1989;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1074;Body Snatcher;1939;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1075;Bram Stoker's Dracula;1989;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;Francis Ford Coppola;Gary Oldman,Winona Ryder,Anthony Hopkins,Keanu Reeves;
1076;Bride of Frankenstein;1929;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1077;Burnt Offerings;1969;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1078;Candyman;1989;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1079;Cape Fear;1989;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Martin Scorsese;Robert De Niro,Nick Nolte,Jessica Lange,Juliette Lewis;
1080;Cape Fear;1959;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;;Gregory Peck;
1081;Carrie;1969;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;Sissy Spacek;Stephen King
1082;Cat People;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1083;Nightmare on Elm Street;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1084;Nosferatu;1919;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1085;Nosferatu a Venezia;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1086;Omen;1969;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;Richard Donner;Gregory Peck;
1087;Blood & Wine;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1088;Albino Alligator;1989;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;Matt Dillon,Faye Dunaway;
1089;Mirror Has Two Faces;1989;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Jeff Bridges;Richard LaGravenese,Richard LaGravenese
1090;Breaking the Waves;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1091;Nightwatch;1989;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;Nick Nolte;
1092;Star Trek: First Contact;1989;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;;
1093;Shine;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1094;Sling Blade;1989;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1095;Jingle All the Way;1989;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Arnold Schwarzenegger;
1096;Paradise Lost: The Child Murders at Robin Hood Hills;1989;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1097;Garden of Finzi-Contini;1969;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1098;Preacher's Wife;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Denzel Washington;
1099;Ridicule;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1100;Crucible;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Winona Ryder;
1101;101 Dalmatians;1989;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Glenn Close,Jeff Daniels;John Hughes
1102;Die Hard 2;1989;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;Bruce Willis;
1103;Star Trek: The Motion Picture;1979;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;;
1104;Star Trek VI: The Undiscovered Country;1989;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;;Lawrence Konner,Mark Rosenthal
1105;Star Trek V: The Final Frontier;1989;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;;
1106;Star Trek: The Wrath of Khan;1979;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;;
1107;Star Trek III: The Search for Spock;1979;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;;
1108;Star Trek IV: The Voyage Home;1979;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;;
1109;Batman Returns;1989;False;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;;Michael Keaton,Danny DeVito,Michelle Pfeiffer,Christopher Walken;
1110;Young Guns;1979;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;;Emilio Estevez;
1111;Young Guns II;1989;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;;Emilio Estevez,Christian Slater;
1112;Grease;1969;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;John Travolta;
1113;Grease 2;1979;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;Michelle Pfeiffer;
1114;Marked for Death;1989;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
1115;Adrenalin: Fear the Rush;1989;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;;;
1116;Under Siege;1989;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1117;Jaws;1969;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;Steven Spielberg;Richard Dreyfuss;
1118;Jaws 2;1969;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;;;
1119;Jaws 3-D;1979;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;;Dennis Quaid;
